starname,mag3_6,mag4_5,mag5_8,mag8_0,mag24
SMC5_078338,14.944,14.707,99.999,99.999,99.999
SMC5_037137,15.135,14.792,99.999,99.999,99.999
NGC330-042;SMC5_016204,15.725,15.662,99.999,99.999,9.387
NGC330-043;SMC5_046989,15.871,99.999,99.999,99.999,99.999
SMC5_011371,15.811,15.564,99.999,99.999,99.999
SMC5_016544,99.999,15.575,99.999,99.999,99.999
SMC5_000660,16.459,16.394,99.999,99.999,99.999
SMC5_003999,16.588,16.498,99.999,99.999,99.999
SMC5_050662,16.591,99.999,99.999,99.999,99.999
SMC5_014114,14.523,14.257,13.954,99.999,99.999
SMC5_017596,16.309,16.074,99.999,99.999,99.999
NGC330-086;SMC5_012975,16.646,99.999,99.999,99.999,99.999
SMC5_038311,16.387,16.272,99.999,99.999,99.999
SMC5_004034,15.806,15.779,99.999,99.999,99.999
NGC330-106;SMC5_011915,17.242,99.999,99.999,99.999,99.999
NGC330-101;SMC5_002817,16.709,16.971,99.999,99.999,99.999
OGLE-PSFid7189660,16.54,16.618,99.999,99.999,99.999
AzV175,13.912,13.949,13.952,99.999,99.999
SMC5_004026,17.015,16.458,99.999,99.999,99.999
SMC5_004509,16.045,15.842,99.999,99.999,99.999
NGC330-014;SMC5_081774,14.251,99.999,14.323,99.999,99.999
NGC330-117;SMC5_049053,16.695,16.638,99.999,99.999,99.999
2dFS5091,14.416,14.188,13.916,99.999,99.999
SMC5_092642,16.226,99.999,99.999,99.999,99.999
2dFS1167,16.365,16.662,99.999,99.999,99.999
SMC5_190576,13.904,13.71,13.627,13.478,99.999
2dFS1169,16.392,16.188,99.999,99.999,99.999
AzV178;2dFS1171;NGC330-017;SMC5_064339,14.748,14.766,99.999,99.999,99.999
2dFS1172,16.145,99.999,99.999,99.999,9.096
NGC330-055;SMC5_012510,16.26,16.206,99.999,99.999,9.463
2dFS1173,99.999,15.567,99.999,99.999,99.999
SMC5_004988,16.309,16.005,99.999,99.999,99.999
SMC5_061688,16.846,99.999,99.999,99.999,99.999
SMC5_003537,15.252,15.229,99.999,99.999,99.999
SMC5_078440,15.925,15.507,99.999,99.999,99.999
SMC5_061681,16.937,99.999,99.999,99.999,99.999
SMC5_067333;2dFS1176,15.996,15.918,99.999,99.999,99.999
NGC330-103;SMC5_002256,16.83,99.999,99.999,99.999,99.999
2dFS5092,15.985,16.183,99.999,99.999,99.999
2dFS1178,16.26,16.224,99.999,99.999,99.999
SMC5_082543,16.02,15.992,99.999,99.999,99.999
NGC330-100;SMC5_002442,15.434,15.136,99.999,99.999,99.999
2dFS1180,16.823,99.999,99.999,99.999,99.999
AzV180;NGC330-003;SMC5_081785;2dFS1183,12.973,12.91,13.004,12.92,99.999
NGC330-114;SMC5_078349,16.687,99.999,99.999,99.999,99.999
NGC330-029;SMC5_000205;2dFS5093,14.555,14.348,13.969,99.999,99.999
AzV182;2dFS1187;flames1018;SMC5_006412,13.959,13.817,13.727,99.999,99.999
NGC330-070;SMC5_077231,15.406,15.339,99.999,99.999,99.999
2dFS1188;flames1112;SMC5_006453,16.839,16.455,99.999,99.999,99.999
NGC346-047;SMC5_006207;2dFS1189,15.918,15.787,99.999,99.999,99.999
NGC330-047;SMC5_021183;2dFS1190,16.096,16.043,99.999,99.999,99.999
2dFS1191,15.86,15.644,99.999,99.999,99.999
SMC5_012717,15.738,99.999,99.999,99.999,99.999
NGC330-105;SMC5_020588,16.636,16.708,99.999,99.999,99.999
NGC330-091;SMC5_080521,16.352,16.011,99.999,99.999,99.999
NGC330-028;SMC5_002054;2dFS1195,15.381,15.542,99.999,99.999,99.999
SMC5_003919,16.017,15.933,99.999,99.999,99.999
flames1108;SMC5_029522,16.561,99.999,99.999,99.999,99.999
NGC346-069;SMC5_005388,14.908,14.678,99.999,99.999,99.999
SMC5_078928,15.665,15.305,99.999,99.999,99.999
flames1203;SMC5_029761,16.152,99.999,99.999,99.999,99.999
NGC330-033;SMC5_079846;2dFS5094,15.457,15.313,99.999,99.999,99.999
NGC330-102;SMC5_014776,16.778,99.999,99.999,99.999,99.999
NGC330-038;SMC5_014400;2dFS1206,15.818,15.844,99.999,99.999,99.999
2dFS1211,13.636,13.543,13.183,12.919,99.999
2dFS1213,14.974,14.706,99.999,99.999,99.999
flames1175;SMC5_027763,16.736,16.691,99.999,99.999,99.999
2dFS1219,16.725,16.604,99.999,99.999,99.999
NGC330-026;SMC5_019099,14.878,14.728,99.999,99.999,99.999
NGC330-025;SMC5_037578;2dFS1224,15.212,15.24,99.999,99.999,99.999
MA93-1004;flames1138;SMC5_004941,99.999,14.815,99.999,99.999,99.999
NGC330-082;SMC5_044447,16.238,16.432,99.999,99.999,99.999
2dFS1225,16.474,16.403,99.999,99.999,99.999
2dFS1228,16.817,16.871,99.999,99.999,99.999
2dFS1229,15.701,15.623,99.999,99.999,99.999
NGC346-096;SMC5_033169,14.949,14.768,14.329,99.999,99.999
2dFS1236,14.147,13.959,13.778,13.432,99.999
2dFS1237,16.12,16.087,99.999,99.999,99.999
SMC5_048047;2dFS1239,14.948,14.809,14.605,99.999,99.999
AzV189;2dFS5096,15.028,14.965,99.999,99.999,99.999
MA93-1016;flames1147;SMC5_027991,15.398,15.191,99.999,99.999,99.999
NGC330-080;SMC5_037034,16.221,16.043,99.999,99.999,99.999
NGC330-041;SMC5_077354;2dFS1241,15.742,15.678,99.999,99.999,99.999
AzV191;NGC346-004;SMC5_082667,12.876,12.413,12.495,12.191,99.999
AzV192;2dFS1242;NGC330-021;SMC5_003855,14.971,99.999,99.999,99.999,99.999
NGC346-085;SMC5_030007,16.387,16.424,99.999,99.999,99.999
2dFS1245,15.544,15.339,99.999,99.999,99.999
2dFS1246,15.969,15.986,99.999,99.999,99.999
NGC330-032;SMC5_076906,15.527,15.571,99.999,99.999,99.999
flames1118;SMC5_062261,15.791,15.71,99.999,99.999,99.999
flames1178;SMC5_026692,16.815,16.609,99.999,99.999,99.999
2dFS1247;flames1072;SMC5_001429,16.283,16.083,99.999,99.999,99.999
NGC346-095;SMC5_004916,15.201,14.863,99.999,99.999,99.999
2dFS1250,14.563,14.33,14.269,99.999,99.999
2dFS1252;flames1053;SMC5_029119,15.858,15.746,99.999,99.999,99.999
2dFS1254,16.113,15.944,99.999,99.999,99.999
2dFS1255,14.174,14.013,13.943,99.999,99.999
flames1032;SMC5_007106,14.215,14.004,13.914,99.999,99.999
NGC346-041;SMC5_024945,14.617,14.244,13.86,99.999,99.999
MA93-1031;flames1193;SMC5_005062,15.289,14.884,99.999,99.999,99.999
AzV194;SMC3-15,14.286,14.267,14.363,99.999,99.999
2dFS1257,16.916,16.874,99.999,99.999,99.999
NGC346-020;SMC5_005500;2dFS1259,15.499,15.552,99.999,99.999,99.999
NGC346-039;SMC5_075002;2dFS1262,15.62,99.999,99.999,99.999,99.999
2dFS1263;flames1061;SMC5_074916,16.068,15.991,99.999,99.999,99.999
flames1224;SMC5_039425,15.645,15.331,99.999,99.999,99.999
flames1153;SMC5_027256,16.711,16.641,99.999,99.999,99.999
flames1040;SMC5_004730,15.466,15.6,99.999,99.999,99.999
2dFS1265,16.957,16.673,99.999,99.999,99.999
NGC346-106;SMC5_004992,16.418,16.15,99.999,99.999,99.999
flames1200;SMC5_005185,16.939,17.015,99.999,99.999,99.999
AzV196;2dFS1271,14.431,14.47,14.373,99.999,99.999
2dFS1273;flames1154;SMC5_032362,16.585,16.098,99.999,99.999,99.999
NGC346-064;SMC5_006226,15.2,15.038,99.999,99.999,99.999
2dFS1274,15.484,99.999,99.999,99.999,99.999
flames1245;SMC5_026650,17.086,99.999,99.999,99.999,99.999
flames1109;SMC5_025006,16.4,16.355,99.999,99.999,99.999
MA93-1047;KWB346-575;flames1213;SMC5_068525,15.391,15.304,99.999,99.999,99.999
NGC346-053;SMC5_004887,16.058,16.055,99.999,99.999,99.999
NGC330-051;SMC5_082766;2dFS1276,15.815,99.999,99.999,99.999,99.999
NGC346-061;SMC5_082792;2dFS1277,14.847,14.558,14.285,99.999,99.999
NGC330-053;SMC5_013120;2dFS1279,16.023,16.047,99.999,99.999,99.999
NGC346-101;SMC5_056629,16.43,16.387,99.999,99.999,99.999
NGC346-081;SMC5_027589,16.423,16.327,99.999,99.999,99.999
flames1028;SMC5_000876,14.986,14.916,99.999,99.999,99.999
flames1135;SMC5_001189,16.645,16.728,99.999,99.999,99.999
flames1081;SMC5_079351;2dFS1284,16.151,16.062,99.999,99.999,99.999
2dFS1285,99.999,15.779,99.999,99.999,99.999
2dFS1286,15.392,15.424,99.999,99.999,99.999
2dFS1288,14.871,14.849,99.999,99.999,99.999
flames1179;SMC5_031022,16.849,16.76,99.999,99.999,99.999
flames1133;SMC5_024740,16.504,99.999,99.999,99.999,99.999
NGC346-052;SMC5_000921,15.886,15.849,99.999,99.999,99.999
NGC346-082;SMC5_026587,16.209,16.217,99.999,99.999,99.999
MA93-1059;KWB346-309;flames1146;SMC5_025586,15.31,15.179,99.999,99.999,99.999
AzV201;MA93-1061;KWB346-34;flames1009;SMC5_082230,12.529,12.362,12.108,11.827,7.9
flames1093;SMC5_053988,15.56,99.999,99.999,99.999,99.999
NGC346-110;SMC5_005120,15.77,15.418,99.999,99.999,99.999
NGC346-017;SMC5_007202,15.025,14.909,99.999,99.999,99.999
flames1192;SMC5_074858,16.451,16.592,99.999,99.999,99.999
SMC3-16,13.695,13.461,13.231,13.122,99.999
NGC346-084;SMC5_001425;2dFS1296,16.441,16.365,99.999,99.999,99.999
2dFS1297,13.817,13.675,13.417,13.096,99.999
2dFS1298,13.971,14.013,14.022,99.999,99.999
NGC346-043;SMC5_075935;MPG11,15.87,15.817,99.999,99.999,8.752
NGC346-026;SMC5_056277;2dFS1299,14.964,14.788,99.999,99.999,99.999
AzV202;NGC346-012;SMC5_001361,14.881,14.989,99.999,99.999,99.999
flames1076;SMC5_004787,99.999,16.137,99.999,99.999,99.999
flames1239;SMC5_000856,17.174,99.999,99.999,99.999,99.999
2dFS1301,15.516,15.621,99.999,99.999,99.999
MA93-1066;flames1027;SMC5_004373;2dFS1302,13.577,13.256,13.087,12.845,99.999
flames1046;SMC5_007125,14.463,14.301,14.196,99.999,99.999
flames1064;SMC5_000752,15.821,99.999,99.999,99.999,99.999
flames1041;SMC5_179984,99.999,14.795,99.999,99.999,99.999
flames1069;SMC5_023472,16.001,15.883,99.999,99.999,99.999
AzV204;2dFS1305,14.568,14.645,99.999,99.999,99.999
NGC346-078;SMC5_026141,16.374,16.622,99.999,99.999,99.999
NGC346-072;SMC5_055979,99.999,14.624,99.999,99.999,99.999
NGC346-040;SMC5_005698,15.717,15.801,99.999,99.999,99.999
AzV203,14.732,14.674,99.999,99.999,99.999
NGC346-045;SMC5_069093,13.997,13.766,13.813,13.605,99.999
flames1097;SMC5_006928,17.099,99.999,99.999,99.999,99.999
OGLE-PSFid8104222,16.388,16.504,99.999,99.999,99.999
2dFS1309,16.565,99.999,99.999,99.999,99.999
2dFS1310,16.692,99.999,99.999,99.999,99.999
NGC346-055;SMC5_001131,15.845,15.873,99.999,99.999,99.999
flames1150;SMC5_024979,16.697,99.999,99.999,99.999,99.999
NGC346-105;SMC5_069135,16.394,16.199,99.999,99.999,99.999
AzV206,13.907,13.947,14.013,99.999,7.997
2dFS1313,15.674,15.703,99.999,99.999,99.999
NGC346-091;SMC5_022851,15.428,15.163,99.999,99.999,99.999
OGLE-PSFid8087175,16.689,99.999,99.999,99.999,99.999
MPG111;flames1233;SMC5_069197,17.255,99.999,99.999,99.999,99.999
2dFS1320;flames1044;SMC5_023149,15.602,15.483,99.999,99.999,99.999
2dFS1321;flames1068;SMC5_004926,15.669,15.587,99.999,99.999,99.999
AzV209;2dFS1324,14.938,14.934,99.999,99.999,99.999
AzV210;Sk73;flames1002;SMC5_191365,12.73,12.656,12.677,12.698,99.999
2dFS1325,16.821,16.814,99.999,99.999,9.968
flames1136;SMC5_004806,15.385,15.072,99.999,99.999,99.999
2dFS1327,16.411,16.411,99.999,99.999,99.999
NGC346-023;SMC5_029130;2dFS5097,14.059,13.773,13.453,13.085,99.999
MPG183;flames1096;SMC5_029176,16.186,16.242,99.999,99.999,99.999
2dFS1332,16.927,99.999,99.999,99.999,99.999
MPG184;MA93-1090;KWB346-171;flames1031;SMC5_079464,14.386,14.215,13.958,99.999,99.999
2dFS1333;flames1036;SMC5_053992,15.552,15.507,99.999,99.999,99.999
2dFS1334,16.507,16.321,99.999,99.999,99.999
2dFS1335,15.926,15.81,99.999,99.999,99.999
MPG200;flames1155;SMC5_005984,17.157,16.901,99.999,99.999,99.999
flames1220;SMC5_031198,17.022,99.999,99.999,99.999,99.999
MA93-1097;KWB346-374;flames1134;SMC5_006366,14.918,14.528,14.412,99.999,99.999
2dFS1336,13.818,13.934,13.763,99.999,99.999
2dFS1337;flames1050;SMC5_000825,15.68,15.64,99.999,99.999,99.999
2dFS1338,15.173,15.084,99.999,99.999,99.999
MA93-1104;flames1038;SMC5_023975,14.006,13.91,13.614,13.339,99.999
2dFS1343,17.281,99.999,99.999,99.999,99.999
NGC346-038;SMC5_079698,15.616,15.491,99.999,99.999,99.999
AzV212;2dFS1348,15.158,99.999,99.999,99.999,99.999
flames1098;SMC5_038263;2dFS1347,15.741,15.828,99.999,99.999,99.999
AzV214;MPG293;flames1007;SMC5_088981,13.446,13.319,13.201,13.038,99.999
AzV215;2dFS1352,12.953,12.844,12.784,12.77,99.999
NGC346-030;SMC5_000991;2dFS5098,15.562,99.999,99.999,99.999,8.23
NGC346-056;SMC5_079574;MPG310,16.289,99.999,99.999,99.999,99.999
NGC346-054;SMC5_038674,15.969,15.786,99.999,99.999,99.999
MPG318;flames1181;SMC5_055334,16.535,99.999,99.999,99.999,99.999
NMC31;MPG332;flames1049;SMC5_082603,15.906,15.839,99.999,99.999,99.999
flames1234;SMC5_089055,15.996,16.012,99.999,99.999,99.999
AzV216;2dFS1356,14.917,14.994,14.574,99.999,99.999
NGC346-111;SMC5_082079,16.261,99.999,99.999,99.999,99.999
NGC346-027;SMC5_032353,15.659,15.602,99.999,99.999,99.999
NGC346-086;SMC5_056528,15.594,99.999,99.999,99.999,99.999
AzV217;2dFS1357;NGC346-015;SMC5_022635,15.059,15.172,99.999,99.999,99.999
2dFS1358,16.311,16.019,99.999,99.999,99.999
NGC346-068;SMC5_076404,16.097,15.78,99.999,99.999,99.999
AzV218,13.977,14.051,13.925,99.999,99.999
MPG471;flames1033;SMC5_056238,15.337,15.48,99.999,99.999,99.999
NMC37;MPG482;KWB346-85;flames1013;SMC5_030226,13.94,13.673,13.38,99.999,99.999
NGC346-024;SMC5_078074,14.158,13.956,13.625,99.999,99.999
flames1149;SMC5_023910,16.675,99.999,99.999,99.999,99.999
AzV219;2dFS1363;flames1020;SMC5_075011,15.022,15.004,99.999,99.999,99.999
NGC346-088;SMC5_024131,16.358,16.518,99.999,99.999,99.999
AzV221,13.614,13.625,13.505,13.479,99.999
2dFS1366,17.066,99.999,99.999,99.999,99.999
MA93-1120;KWB346-856;flames1214;SMC5_006934,15.569,15.256,99.999,99.999,99.999
flames1130;SMC5_004653,15.37,15.111,14.771,99.999,99.999
flames1166;SMC5_092355,15.366,15.087,14.559,99.999,99.999
NGC346-089;SMC5_023010,15.14,14.875,99.999,99.999,99.999
NMC12;MPG595;flames1079;SMC5_075734,16.046,99.999,99.999,99.999,99.999
NGC346-076;SMC5_055468,14.602,14.396,13.597,99.999,99.999
flames1127;SMC5_052862,15.547,15.489,99.999,99.999,99.999
flames1196;SMC5_023834,17.124,99.999,99.999,99.999,99.999
MPG617;NMC11;flames1034;SMC5_089315,14.347,14.333,99.999,99.999,99.999
NGC57;MPG621;flames1185;SMC5_082348,16.693,99.999,99.999,99.999,99.999
2dFS1373,16.076,16.041,99.999,99.999,99.999
NGC346-029;SMC5_055586,15.436,15.252,99.999,99.999,99.999
flames1216;SMC5_006364,15.6,15.599,99.999,99.999,99.999
flames1101;SMC5_028846,15.575,99.999,99.999,99.999,99.999
NGC346-070;SMC5_026922,16.266,16.259,99.999,99.999,99.999
flames1176;SMC5_081491,16.831,16.742,99.999,99.999,99.999
AzV224;NGC346-008;SMC5_081043,14.339,14.247,14.435,99.999,99.999
2dFS1377,13.283,13.204,13.096,13.023,99.999
2dFS1379,14.182,13.966,13.811,13.311,99.999
flames1080;SMC5_034636,16.244,16.177,99.999,99.999,99.999
NGC346-060;SMC5_033513,14.258,14.014,13.727,13.479,99.999
NGC346-109;SMC5_089444,16.837,16.561,99.999,99.999,99.999
NGC346-021;SMC5_000965;2dFS5099,15.366,15.316,99.999,99.999,99.999
MPG694;flames1161;SMC5_069754,16.759,99.999,99.999,99.999,99.999
MPG701;flames1070;SMC5_030179,15.452,15.241,99.999,99.999,99.999
NGC346-100;SMC5_007269,16.731,99.999,99.999,99.999,99.999
NGC346-103;SMC5_007370,16.742,99.999,99.999,99.999,99.999
2dFS1383,16.459,16.456,99.999,99.999,99.999
AzV228;2dFS1384,14.287,14.064,13.948,99.999,99.999
2dFS1385,16.952,99.999,99.999,99.999,99.999
NGC346-036;SMC5_233890,14.349,14.116,14.141,99.999,99.999
NGC346-032;SMC5_034263,15.861,15.741,99.999,99.999,99.999
NGC346-075;SMC5_006828;2dFS1389,16.518,16.451,99.999,99.999,99.999
NGC346-044;SMC5_081656,15.962,15.943,99.999,99.999,99.999
flames1222;SMC5_026793,17.056,99.999,99.999,99.999,99.999
NGC346-083;SMC5_005921,16.566,99.999,99.999,99.999,99.999
2dFS1392,16.14,16.084,99.999,99.999,99.999
MPG771;MA93-1148;KWB346-248;flames1042;SMC5_056563,14.129,13.709,13.742,99.999,99.999
MPG770;flames1043;SMC5_005538,15.687,15.897,99.999,99.999,99.999
AzV230,11.506,11.293,10.998,10.63,9.177
2dFS1396,17.347,99.999,99.999,99.999,99.999
NGC346-013;SMC5_072124,15.201,15.154,99.999,99.999,99.999
flames1059;SMC5_006438,15.955,16.048,99.999,99.999,99.999
NGC346-058;SMC5_001067,16.21,16.224,99.999,99.999,99.999
flames1129;SMC5_082353,16.281,16.229,99.999,99.999,99.999
AzV233,15.191,15.164,99.999,99.999,99.999
2dFS1404,14.074,14.164,99.999,99.999,99.999
MPG800;flames1197;SMC5_075500,17.06,99.999,99.999,99.999,99.999
flames1143;SMC5_005111,16.779,16.785,99.999,99.999,99.999
2dFS1406;flames1102;SMC5_004702,16.134,16.146,99.999,99.999,99.999
2dFS1407;flames1198;SMC5_038592,17.196,99.999,99.999,99.999,99.999
MPG806;flames1167;SMC5_029355,16.884,99.999,99.999,99.999,99.999
MA93-1160;flames1174;SMC5_081044,15.333,14.868,99.999,99.999,99.999
flames1021;SMC5_001317,15.139,15.126,99.999,99.999,99.999
flames1218;SMC5_068217,16.507,99.999,99.999,99.999,99.999
NGC346-092;SMC5_032179,16.705,16.63,99.999,99.999,99.999
flames1132;SMC5_000902,16.787,99.999,99.999,99.999,99.999
KWB346-259;flames1066;SMC5_005173,15.945,15.62,99.999,99.999,99.999
MA93-1161;flames1156;SMC5_007036,15.581,99.999,99.999,99.999,99.999
flames1186;SMC5_006513,16.967,99.999,99.999,99.999,99.999
flames1217;SMC5_061918,16.681,16.576,99.999,99.999,99.999
AzV235;Sk82;R17;2dFS1416,11.982,99.999,11.724,11.615,99.999
NGC346-035;SMC5_001453;2dFS1418,15.552,15.705,99.999,99.999,99.999
flames1029;SMC5_001498,15.398,15.55,99.999,99.999,99.999
2dFS1421,16.679,16.398,99.999,99.999,99.999
2dFS1422,16.522,16.449,99.999,99.999,99.999
flames1145;SMC5_000971,16.739,99.999,99.999,99.999,99.999
MPG842;flames1163;SMC5_001203,16.983,99.999,99.999,99.999,99.999
NGC346-009;SMC5_028909,15.115,15.052,99.999,99.999,99.999
MA93-1166;flames1177;SMC5_024736,15.829,15.777,99.999,99.999,99.999
2dFS1429,15.307,14.879,13.979,99.999,99.999
flames1119;SMC5_001322,16.43,99.999,99.999,99.999,99.999
NGC346-057;SMC5_032947,16.009,16.166,99.999,99.999,99.999
KWB346-526;flames1190;SMC5_032946,15.64,15.377,99.999,99.999,99.999
flames1117;SMC5_078102,16.393,16.293,99.999,99.999,99.999
MPG860;MA93-1171;KWB346-529;flames1151;SMC5_081299,15.074,14.824,14.449,99.999,99.999
NGC346-062;SMC5_039483,16.467,16.18,99.999,99.999,99.999
flames1137;SMC5_004834,16.658,16.333,99.999,99.999,99.999
NGC346-108;SMC5_006368,16.955,99.999,99.999,99.999,99.999
MA93-1176;flames1148;SMC5_004972,15.809,15.605,99.999,99.999,99.999
2dFS1438,16.345,16.414,99.999,99.999,99.999
MA93-1178;KWB346-543;flames1110;SMC5_030040,15.269,15.091,99.999,99.999,99.999
NGC346-114;SMC5_031881,16.904,99.999,99.999,99.999,99.999
flames1219;SMC5_081317,16.512,99.999,99.999,99.999,99.999
NGC346-073;SMC5_025100,15.379,15.337,14.504,99.999,99.999
flames1054;SMC5_006155,15.526,15.522,99.999,99.999,99.999
AzV242;Sk85;R18,12.252,12.169,12.165,12.098,99.999
flames1062;SMC5_006117,15.517,15.408,99.999,99.999,99.999
2dFS1443,99.999,14.231,14.096,99.999,99.999
2dFS1447,16.475,16.726,99.999,99.999,99.999
2dFS1448,15.522,15.497,99.999,99.999,99.999
AzV244,15.285,15.264,99.999,99.999,7.369
flames1115;SMC5_006618,15.349,15.178,99.999,99.999,99.999
flames1075;SMC5_006077,16.112,15.943,99.999,99.999,99.999
flames1226;SMC5_077780,16.985,99.999,99.999,99.999,99.999
flames1242;SMC5_032298,17.075,99.999,99.999,99.999,99.999
flames1180;SMC5_024914,16.817,99.999,99.999,99.999,99.999
flames1091;SMC5_090262,16.486,16.617,99.999,99.999,99.999
flames1082;SMC5_080154,16.22,16.313,99.999,99.999,99.999
2dFS1454,15.875,15.873,99.999,99.999,99.999
flames1077;SMC5_031998,15.848,99.999,99.999,99.999,99.999
AzV246,15.273,15.478,99.999,99.999,99.999
AzV249;2dFS1458,14.23,14.253,14.101,99.999,99.999
2dFS1460,15.794,15.671,99.999,99.999,99.999
flames1084;SMC5_075991,16.142,16.133,99.999,99.999,99.999
flames1165;SMC5_082211,16.938,99.999,99.999,99.999,99.999
2dFS1465,14.589,99.999,14.041,99.999,99.999
2dFS1467,99.999,15.527,99.999,99.999,99.999
2dFS1468,15.609,15.331,14.584,99.999,99.999
2dFS1470,16.65,16.604,99.999,99.999,99.999
2dFS1471,15.172,99.999,99.999,99.999,99.999
AzV252,13.266,13.231,13.191,13.272,99.999
2dFS1476,16.167,16.105,99.999,99.999,99.999
2dFS1478,14.562,14.297,14.119,99.999,99.999
2dFS1492,14.921,14.956,99.999,99.999,99.999
2dFS1495,15.152,15.229,99.999,99.999,99.999
2dFS1496,14.404,14.052,13.826,13.449,99.999
AzV256;2dFS1497,14.815,14.685,99.999,99.999,99.999
2dFS1498,14.315,13.987,13.97,99.999,99.999
2dFS1502,16.119,15.807,99.999,99.999,99.999
AzV257,12.832,12.767,12.798,12.719,99.999
2dFS1503,16.07,16.03,99.999,99.999,99.999
2dFS1508,16.702,16.277,99.999,99.999,99.999
2dFS1509,16.017,99.999,99.999,99.999,99.999
2dFS1512,16.296,16.472,99.999,99.999,99.999
AzV259,14.978,14.945,99.999,99.999,99.999
AzV260,13.574,13.546,13.526,13.522,99.999
OGLE-PSFid9047454,16.158,16.079,99.999,99.999,99.999
2dFS1518,15.508,15.26,99.999,99.999,99.999
2dFS1521,15.398,15.324,99.999,99.999,99.999
AzV261;2dFS1527,13.161,12.974,12.794,12.609,99.999
2dFS1528,15.741,15.916,99.999,99.999,99.999
2dFS1529,15.835,15.823,99.999,99.999,99.999
2dFS1534,15.584,15.379,99.999,99.999,99.999
2dFS1535,16.865,16.881,99.999,99.999,99.999
2dFS1537,16.064,16.307,99.999,99.999,99.999
2dFS5103,15.085,15.106,99.999,99.999,99.999
2dFS1540,16.305,16.227,99.999,99.999,99.999
AzV264,12.682,12.597,12.597,12.637,99.999
AzV265;2dFS1544,14.899,14.809,99.999,99.999,99.999
AzV266;2dFS1545,12.885,12.873,12.798,12.897,99.999
2dFS1546,16.127,16.178,99.999,99.999,99.999
AzV268;2dFS1550,13.59,13.547,13.569,99.999,99.999
2dFS1551,14.323,14.195,14.354,99.999,99.999
OGLE-PSFid9064498;2dFS1552,16.648,99.999,99.999,99.999,99.999
2dFS1555,14.561,14.281,14.026,99.999,99.999
2dFS1557,16.323,16.127,99.999,99.999,99.999
2dFS1558,17.211,16.65,99.999,99.999,99.999
AzV271,13.791,13.846,13.695,99.999,99.999
2dFS1560,16.867,99.999,99.999,99.999,99.999
2dFS1563,16.73,16.599,99.999,99.999,99.999
2dFS1568,16.188,16,99.999,99.999,99.999
2dFS1574,16.116,15.828,99.999,99.999,99.999
2dFS1575,17.139,99.999,99.999,99.999,99.999
AzV277;2dFS5104,14.496,14.55,99.999,99.999,99.999
2dFS1578,17.468,99.999,99.999,99.999,99.999
AzV279,99.999,14.786,99.999,99.999,99.999
2dFS1583,16.343,15.826,99.999,99.999,99.999
AzV280,99.999,15.021,99.999,99.999,99.999
2dFS1587,16.904,16.84,99.999,99.999,99.999
2dFS1588,17.409,99.999,99.999,99.999,99.999
2dFS1604,14.043,13.708,13.501,13.315,99.999
2dFS1608,15.963,15.888,99.999,99.999,99.999
2dFS1610,16.738,16.732,99.999,99.999,99.999
2dFS1611,15.758,15.902,99.999,99.999,99.999
AzV288;2dFS1612,15.24,15.167,99.999,99.999,99.999
2dFS1613,16.211,16.091,99.999,99.999,99.999
AzV289;Sk103,12.717,12.688,12.643,12.559,99.999
2dFS1616,15.544,99.999,99.999,99.999,99.999
2dFS1617,16.439,16.701,99.999,99.999,99.999
2dFS1620,14.881,14.735,99.999,99.999,99.999
2dFS1621,16.671,99.999,99.999,99.999,99.999
2dFS1623,16.516,99.999,99.999,99.999,99.999
AzV295;2dFS1626,15.683,15.557,99.999,99.999,99.999
2dFS1637,17.269,99.999,99.999,99.999,99.999
2dFS1639,16.531,99.999,99.999,99.999,99.999
2dFS1640,16.112,16.064,99.999,99.999,99.999
2dFS5105,16.046,15.998,99.999,99.999,99.999
AzV299;2dFS1644,13.256,13.023,99.999,12.512,99.999
AzV300,15.096,15.123,99.999,99.999,99.999
AzV301,14.949,14.991,14.53,99.999,99.999
2dFS1648,16.625,99.999,99.999,99.999,99.999
2dFS1656,16.972,99.999,99.999,99.999,99.999
2dFS1657,16.299,16.175,99.999,99.999,99.999
AzV303,13.326,13.175,13.332,13.084,99.999
2dFS1659,15.412,15.743,99.999,99.999,99.999
2dFS1663,17.137,16.894,99.999,99.999,99.999
2dFS1665,16.85,16.902,99.999,99.999,99.999
AzV307,14.697,14.68,99.999,99.999,99.999
2dFS1671,99.999,16.213,99.999,99.999,99.999
2dFS1679,16.916,99.999,99.999,99.999,99.999
2dFS1683,15.56,15.763,99.999,99.999,99.999
2dFS1686,15.873,15.492,99.999,99.999,99.999
2dFS1689,16.75,99.999,99.999,99.999,99.999
AzV312;2dFS1695,14.415,14.454,14.584,99.999,99.999
2dFS1696,16.268,99.999,99.999,99.999,99.999
2dFS1698,16,15.777,99.999,99.999,99.999
AzV316;2dFS1706,14.602,14.542,99.999,99.999,99.999
2dFS1709,16.823,16.642,99.999,99.999,99.999
2dFS1711,15.443,15.386,99.999,99.999,99.999
2dFS1713,15.393,15.353,99.999,99.999,99.999
AzV318,14.044,14.103,13.889,99.999,99.999
2dFS1715,16.532,16.562,99.999,99.999,99.999
2dFS1722,16.672,16.266,99.999,99.999,99.999
2dFS1723,16.268,16.479,99.999,99.999,99.999
2dFS1725,15.847,15.809,99.999,99.999,99.999
2dFS1728,99.999,16.164,99.999,99.999,99.999
2dFS1730,14.539,14.315,99.999,99.999,99.999
